 v-sweep         b               c               n1#bi           n1#bp           n1#ci           n1#ei           n1#si           n1#tnode        n1#xf1          n1#xf2          v-sweep         vb#branch       vc#branch      
 9.40000000e-01  7.60000000e-01  9.40000000e-01  7.59996170e-01  7.59997811e-01  9.39282680e-01  4.37189958e-04  0.00000000e+00  3.02267830e-01  0.00000000e+00  0.00000000e+00  9.40000000e-01 -8.52484632e-07 -2.88904626e-04 
 9.50000000e-01  7.60000000e-01  9.50000000e-01  7.59996170e-01  7.59997811e-01  9.49282574e-01  4.37249681e-04  0.00000000e+00  3.05534443e-01  0.00000000e+00  0.00000000e+00  9.50000000e-01 -8.52455799e-07 -2.88947264e-04 
 9.60000000e-01  7.60000000e-01  9.60000000e-01  7.59996170e-01  7.59997811e-01  9.59282468e-01  4.37309353e-04  0.00000000e+00  3.08802038e-01  0.00000000e+00  0.00000000e+00  9.60000000e-01 -8.52407182e-07 -2.88989889e-04 
 9.70000000e-01  7.60000000e-01  9.70000000e-01  7.59996170e-01  7.59997811e-01  9.69282363e-01  4.37368975e-04  0.00000000e+00  3.12070616e-01  0.00000000e+00  0.00000000e+00  9.70000000e-01 -8.52337102e-07 -2.89032505e-04 
 9.80000000e-01  7.60000000e-01  9.80000000e-01  7.59996171e-01  7.59997811e-01  9.79282257e-01  4.37428549e-04  0.00000000e+00  3.15340182e-01  0.00000000e+00  0.00000000e+00  9.80000000e-01 -8.52243776e-07 -2.89075114e-04 
 9.90000000e-01  7.60000000e-01  9.90000000e-01  7.59996171e-01  7.59997812e-01  9.89282152e-01  4.37488077e-04  0.00000000e+00  3.18610739e-01  0.00000000e+00  0.00000000e+00  9.90000000e-01 -8.52125308e-07 -2.89117719e-04 
 1.00000000e+00  7.60000000e-01  1.00000000e+00  7.59996172e-01  7.59997812e-01  9.99282046e-01  4.37547560e-04  0.00000000e+00  3.21882289e-01  0.00000000e+00  0.00000000e+00  1.00000000e+00 -8.51979686e-07 -2.89160323e-04 
 1.01000000e+00  7.60000000e-01  1.01000000e+00  7.59996173e-01  7.59997812e-01  1.00928194e+00  4.37607000e-04  0.00000000e+00  3.25154837e-01  0.00000000e+00  0.00000000e+00  1.01000000e+00 -8.51804781e-07 -2.89202930e-04 
 1.02000000e+00  7.60000000e-01  1.02000000e+00  7.59996174e-01  7.59997813e-01  1.01928183e+00  4.37666398e-04  0.00000000e+00  3.28428387e-01  0.00000000e+00  0.00000000e+00  1.02000000e+00 -8.51598336e-07 -2.89245542e-04 
 1.03000000e+00  7.60000000e-01  1.03000000e+00  7.59996176e-01  7.59997814e-01  1.02928173e+00  4.37725755e-04  0.00000000e+00  3.31702942e-01  0.00000000e+00  0.00000000e+00  1.03000000e+00 -8.51357966e-07 -2.89288163e-04 
